,id,title,content_y,cluster
4895,1461243057492_PTT02R,[其他] 105年04月21日信用交易統計,"105年04月21日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 190,177 226,525 6,476 8,899,575 8,856,751 融券(交易單位) 35,590 48,947 2,073 268,939 280,223 融資金額(仟元) 4,156,114 4,457,977 145,001 138,896,685 138,449,821 資減 4.47 億 券增 11,284 張 -- ",9
4952,1461328960254_PTT02R,[其他] 105年04月22日信用交易統計,"105年04月22日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 196,394 254,014 8,395 8,856,751 8,790,736 融券(交易單位) 34,008 51,102 1,310 280,223 296,007 融資金額(仟元) 4,370,685 5,139,407 153,014 138,449,701 137,527,965 資減 9.22 億 券增 15,784 張 -- ",9
5061,1461588020390_PTT02R,[其他] 105年04月25日信用交易統計,"105年04月25日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 135,564 145,309 10,435 8,790,736 8,770,556 融券(交易單位) 21,906 36,092 19,894 296,007 290,299 融資金額(仟元) 2,914,180 3,007,475 158,716 137,527,964 137,275,953 資減 2.52 億 券減 5,708 張 -- ",9
5102,1461674773335_PTT02R,[其他] 105年04月26日信用交易統計,"105年04月26日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 165,231 159,200 6,269 8,770,555 8,770,317 融券(交易單位) 28,494 31,114 6,503 290,299 286,416 融資金額(仟元) 3,236,602 3,317,653 107,618 137,275,608 137,086,939 資減 1.89 億 券減 3,883 張 -- ",9
5158,1461761565557_PTT02R,[其他] 105年04月27日信用交易統計,"105年04月27日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 147,776 169,540 7,711 8,770,317 8,740,842 融券(交易單位) 21,338 30,351 2,649 286,416 292,780 融資金額(仟元) 3,135,145 3,371,106 131,170 137,086,801 136,719,669 資減 3.67 億 券增 6,364 張 -- ",9
5211,1461847466309_PTT02R,[其他] 105年04月28日信用交易統計,"105年04月28日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 190,988 183,852 5,408 8,740,841 8,742,569 融券(交易單位) 33,936 40,696 17,270 292,777 282,267 融資金額(仟元) 3,587,629 3,479,334 161,775 136,719,641 136,666,161 [1;32m資減 0.53 億[m [1;32m券減 10,510 張[m -- ",9
5252,1461933585225_PTT02R,[其他] 105年04月29日信用交易統計,"105年04月29日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 165,480 200,207 7,906 8,742,568 8,699,935 融券(交易單位) 39,103 43,147 637 282,267 285,674 融資金額(仟元) 3,392,091 4,093,447 153,652 136,666,183 135,811,175 資減 8.55 億 券增 3,407 張 -- ",9
5387,1462279507276_PTT02R,[其他] 105年05月03日信用交易統計,"105年05月03日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 177,353 208,469 29,772 8,699,935 8,639,046 融券(交易單位) 35,535 45,077 363 285,674 294,853 融資金額(仟元) 3,432,667 3,797,239 267,728 135,810,939 135,178,639 資減 6.32 億 券增 9,179 張 -- ",9
5425,1462365999672_PTT02R,[其他] 105年05月04日信用交易統計,"105年05月04日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 208,516 204,465 5,953 8,638,795 8,636,893 融券(交易單位) 39,783 46,332 340 294,852 301,061 融資金額(仟元) 3,795,651 3,709,936 150,258 135,178,473 135,113,930 資減 0.64 億 券增 6,209 張 -- ",9
5482,1462452095521_PTT02R,[其他] 105年05月05日信用交易統計,"105年05月05日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 183,603 162,840 10,591 8,636,891 8,647,062 融券(交易單位) 38,940 43,473 790 301,061 304,804 融資金額(仟元) 3,678,390 3,541,415 210,581 135,113,657 135,040,051 資減 0.73 億 券增 3,743 張 -- ",9
5535,1462541279217_PTT02R,[其他] 105年05月06日信用交易統計,"105年05月06日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 194,861 158,797 6,488 8,647,062 8,676,638 融券(交易單位) 42,156 45,570 2,009 304,804 306,210 融資金額(仟元) 3,693,118 3,752,836 165,580 135,039,777 134,814,479 資減 2.25 億 券增 1,406 張 -- ",9
5673,1462797777682_PTT02R,[其他] 105年05月09日信用交易統計,"105年05月09日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 194,494 201,770 5,408 8,676,638 8,663,954 融券(交易單位) 35,746 41,856 491 306,210 311,829 融資金額(仟元) 3,802,180 4,337,291 154,327 134,814,398 134,124,960 資減 6.89 億 券增 5,619 張 -- ",9
5733,1462885156288_PTT02R,[其他] 105年05月10日信用交易統計,"105年05月10日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 158,743 160,872 4,024 8,663,952 8,657,799 融券(交易單位) 40,282 43,153 362 311,829 314,338 融資金額(仟元) 3,130,156 3,435,637 131,908 134,124,723 133,687,334 資減 4.37 億 券增 2,509 張 -- ",9
5782,1462970599963_PTT02R,[其他] 105年05月11日信用交易統計,"105年05月11日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 193,852 181,057 6,400 8,657,798 8,664,193 融券(交易單位) 33,602 46,332 6,646 314,321 320,405 融資金額(仟元) 3,879,637 4,004,581 174,032 133,683,733 133,384,757 資減 2.99 億 券增 6,084 張 -- ",9
5841,1463057415200_PTT02R,[其他] 105年05月12日信用交易統計,"105年05月12日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 148,564 197,577 7,273 8,664,193 8,607,906 融券(交易單位) 37,964 49,263 1,926 320,405 329,778 融資金額(仟元) 3,254,964 4,368,547 232,643 133,384,460 132,038,234 資減 13.46 億 券增 9,373 張 ----------------------------------------------------------------------- 櫃買信用交易統計 資減 6.38 億 券增 3,406 張 -- ",9
5943,1463143632158_PTT02R,[其他] 105年05月13日信用交易統計,"105年05月13日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 212,809 246,087 11,458 8,607,906 8,563,170 融券(交易單位) 56,449 61,953 573 329,778 334,709 融資金額(仟元) 3,830,512 4,463,967 294,677 132,037,919 131,109,787 資減 9.28 億 券增 4,931 張 -- ",9
6084,1463402404456_PTT02R,[其他] 105年05月16日信用交易統計,"105年05月16日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 154,092 184,273 7,198 8,563,165 8,525,786 融券(交易單位) 40,628 43,457 214 334,709 337,324 融資金額(仟元) 3,010,572 3,119,887 163,914 131,108,910 130,835,681 資減 2.73 億 券增 2,615 張 -- ",9
6141,1463489517578_PTT02R,[其他] 105年05月17日信用交易統計,"105年05月17日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 185,724 163,956 5,240 8,525,786 8,542,314 融券(交易單位) 39,480 37,360 385 337,324 334,819 融資金額(仟元) 3,437,890 3,249,042 111,381 130,835,617 130,913,084 資增 0.77 億 券減 2,505 張 ----------------------------------------------------------------------- 櫃買信用交易統計 資減 2.45 億 券增 400 張 -- ",9
6187,1463575184392_PTT02R,[其他] 105年05月18日信用交易統計,"105年05月18日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 162,372 140,722 8,165 8,543,023 8,556,508 融券(交易單位) 26,599 37,715 778 334,820 345,158 融資金額(仟元) 2,898,088 2,703,573 130,004 130,924,980 130,989,491 資增 0.64 億 券增 10,388 張 -- ",9
6235,1463662303307_PTT02R,[其他] 105年05月19日信用交易統計,"105年05月19日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 136,838 142,191 6,051 8,556,512 8,545,107 融券(交易單位) 27,850 30,674 256 345,158 347,726 融資金額(仟元) 2,596,994 2,779,629 124,820 130,990,416 130,682,961 資減 3.07 億 券增 2,568 張 ----------------------------------------------------------------------- 櫃買信用交易統計 資增 0.52 億 券增 459 張 -- ",9
6286,1463749424422_PTT02R,[其他] 105年05月20日信用交易統計,"105年05月20日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 132,628 146,626 7,159 8,545,107 8,523,949 融券(交易單位) 22,049 32,806 1,992 347,726 356,491 融資金額(仟元) 2,579,430 2,957,470 176,006 130,682,894 130,128,848 資減 5.54 億 券增 8,765 張 ----------------------------------------------------------------------- 櫃買信用交易統計 資增 0.10 億 券增 2,533 張 -- ",9
6388,1464007262991_PTT02R,[其他] 105年05月23日信用交易統計,"105年05月23日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 236,617 273,288 4,362 8,523,948 8,482,915 融券(交易單位) 48,680 37,367 952 356,491 344,226 融資金額(仟元) 4,904,948 5,867,239 69,201 130,128,787 129,097,295 資減 10.31 億 券減 12,265 張 -- ",9
6419,1464093970500_PTT02R,[其他] 105年05月24日信用交易統計,"105年05月24日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 204,467 156,838 5,189 8,482,915 8,525,355 融券(交易單位) 28,254 17,507 173 344,226 333,306 融資金額(仟元) 4,214,804 3,335,792 80,779 129,097,298 129,895,531 資增 7.98 億 券減 10,920 張 ----------------------------------------------------------------------- 櫃買信用交易統計 資增 2.32 億 券減 1,263 張 -- ",9
6466,1464181968565_PTT02R,[其他] 105年05月25日信用交易統計,"105年05月25日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 234,080 242,189 8,208 8,525,355 8,509,038 融券(交易單位) 21,665 31,373 1,246 333,305 341,767 融資金額(仟元) 4,933,193 5,051,061 97,453 129,895,542 129,680,221 資減 0.21 億 券增 8,462 張 ----------------------------------------------------------------------- 櫃買信用交易統計 資增 0.87 億 券增 1,692 張 -- ",9
6513,1464267621601_PTT02R,[其他] 105年05月26日信用交易統計,"105年05月26日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 204,705 178,881 7,236 8,509,036 8,527,624 融券(交易單位) 21,691 32,268 267 341,767 352,077 融資金額(仟元) 4,196,713 3,738,004 110,264 129,680,160 130,028,605 資增 3.48 億 券增 10,310 張 -- ",9
6563,1464352525589_PTT02R,[其他] 105年05月27日信用交易統計,"105年05月27日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 208,778 199,320 7,600 8,527,624 8,529,482 融券(交易單位) 18,317 23,210 319 352,077 356,651 融資金額(仟元) 3,896,855 3,689,348 112,800 130,028,605 130,123,312 資增 0.94 億 券增 4,574 張 -- ",9
6649,1464612118155_PTT02R,[其他] 105年05月30日信用交易統計,"105年05月30日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 192,415 218,124 4,286 8,529,482 8,499,487 融券(交易單位) 27,118 24,015 2,298 356,651 351,250 融資金額(仟元) 4,143,188 4,630,423 91,954 130,123,221 129,544,032 資減 5.79 億 券減 5,401 張 -- ",9
6696,1464698650657_PTT02R,[其他] 105年05月31日信用交易統計,"105年05月31日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 224,526 269,709 5,415 8,499,487 8,448,889 融券(交易單位) 26,019 26,173 1,343 351,250 350,061 融資金額(仟元) 4,750,037 4,697,369 78,373 129,543,899 129,518,194 資減 0.26 億 券減 1,189 張 -- ",9
6746,1464784864031_PTT02R,[其他] 105年06月01日信用交易統計,"105年06月01日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 269,268 246,991 6,179 8,448,888 8,464,986 融券(交易單位) 19,484 24,963 1,052 350,061 354,488 融資金額(仟元) 4,607,804 4,794,186 91,115 129,518,024 129,240,527 資減 2.77 億 券增 4,427 張 -- ",9
6793,1464871441355_PTT02R,[其他] 105年06月02日信用交易統計,"105年06月02日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 267,353 240,079 5,244 8,464,986 8,487,015 融券(交易單位) 25,873 25,796 2,967 354,488 351,444 融資金額(仟元) 5,260,723 4,697,926 69,757 129,240,580 129,733,620 資增 4.93 億 券減 3,044 張 ----------------------------------------------------------------------- 櫃買信用交易統計 資增 2.24 億 券增 178 張 -- ",9
6840,1464959376585_PTT02R,[其他] 105年06月03日信用交易統計,"105年06月03日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 189,005 174,106 10,646 8,487,013 8,491,266 融券(交易單位) 20,348 27,875 294 351,458 358,691 融資金額(仟元) 3,511,835 3,472,157 111,786 129,733,607 129,661,499 資減 0.72 億 券增 7,233 張 ----------------------------------------------------------------------- 櫃買信用交易統計 資增 1.17 億 券增 1,546 張 -- ",9
6876,1465044833205_PTT02R,[其他] 105年06月04日信用交易統計,"105年06月04日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 127,267 111,679 4,678 8,491,266 8,502,176 融券(交易單位) 14,992 17,205 616 358,691 360,288 融資金額(仟元) 2,730,444 2,376,922 65,028 129,661,449 129,949,943 資增 2.88 億 券增 1,597 張 ----------------------------------------------------------------------- 櫃買信用交易統計 資增 0.43 億 券減 2,508 張 -- ",9
6945,1465217221630_PTT02R,[其他] 105年06月06日信用交易統計,"105年06月06日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 179,043 162,645 8,165 8,502,176 8,510,409 融券(交易單位) 20,011 29,552 1,098 360,288 368,731 融資金額(仟元) 3,460,719 3,610,178 125,074 129,949,926 129,675,393 資減 2.74 億 券增 8,443 張 ----------------------------------------------------------------------- 櫃買信用交易統計 資減 0.40 億 券減 2,236 張 -- ",9
6996,1465305287178_PTT02R,[其他] 105年06月07日信用交易統計,"105年06月07日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 198,714 193,840 5,297 8,510,408 8,509,985 融券(交易單位) 15,682 26,622 535 368,731 379,136 融資金額(仟元) 4,008,625 4,193,462 138,481 129,675,398 129,352,080 資減 3.23 億 券增 10,405 張 -- ",9
7053,1465389572781_PTT02R,[其他] 105年06月08日信用交易統計,"105年06月08日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 213,595 192,299 12,202 8,509,985 8,519,079 融券(交易單位) 21,703 30,311 9,001 379,136 378,743 融資金額(仟元) 4,108,556 3,861,816 141,299 129,351,860 129,457,301 資增 1.05 億 券減 393 張 -- ",9
7196,1465822001685_PTT02R,[其他] 105年06月13日信用交易統計,"105年06月13日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 203,493 224,235 7,903 8,519,068 8,490,422 融券(交易單位) 48,161 28,021 3,269 378,743 355,334 融資金額(仟元) 3,922,275 4,006,504 117,892 129,456,738 129,254,617 資減 2.02 億 券減 23,409 張 ----------------------------------------------------------------------- 櫃買信用交易統計 資減 3.35 億 券減 4,655 張 -- ",9
7236,1465908085026_PTT02R,[其他] 105年06月14日信用交易統計,"105年06月14日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 184,007 156,037 6,811 8,490,416 8,511,575 融券(交易單位) 21,655 37,283 3,599 355,326 367,355 融資金額(仟元) 3,296,713 3,002,141 81,205 129,254,477 129,467,844 資增 2.13 億 券增 12,029 張 ----------------------------------------------------------------------- 櫃買信用交易統計 資減 0.33 億 券減 175 張 -- ",9
7276,1465994642835_PTT02R,[其他] 105年06月15日信用交易統計,"105年06月15日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 201,036 150,446 3,887 8,511,574 8,558,277 融券(交易單位) 24,182 20,519 906 367,354 362,785 融資金額(仟元) 3,547,968 2,931,604 84,534 129,467,797 129,999,627 資增 5.32 億 券減 4,569 張 ----------------------------------------------------------------------- 櫃買信用交易統計 資增 0.42 億 券減 1,224 張 -- ",9
7320,1466080793445_PTT02R,[其他] 105年06月16日信用交易統計,"105年06月16日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 215,387 202,306 5,507 8,558,274 8,565,848 融券(交易單位) 27,904 29,986 1,689 362,783 363,176 融資金額(仟元) 3,960,485 3,706,358 92,502 129,999,411 130,161,036 資增 1.62 億 券增 393 張 ----------------------------------------------------------------------- 櫃買信用交易統計 資減 0.13 億 券減 571 張 -- ",9
